fldno,fieldname,cardinality,len,words,characters,patterns,frequent_terms
1,productCode,110,898912,1110,21241111_110S110879479069368742937635528,A99_999998A999_999912,S10_46981S12_16661S12_28231S12_33801S12_46751S18_13671S18_24321S18_32591S18_33201S18_37821S24_15781S24_16281S24_23601S24_27661S24_38561S24_39491S50_13411S700_11381S700_19381S700_26101S700_39621S700_40021S72_12531S10_16781S18_11291S18_17491S18_19841S18_23191S18_23251S18_26251S18_40271S18_49331S24_10461S24_28401S24_31511S24_33711S24_40481S50_47131S700_35051S10_47571S10_49621S12_11081S12_31481S12_38911S12_39901S18_15891S18_16621S18_29571S18_30291S18_31401S18_32331S18_32781S18_34821S18_36851S18_45221S18_47211S24_17851S24_20111S24_28411S24_28871S24_31911S24_42781S24_46201S32_32071S32_35221S50_13921S50_15141S700_28241S72_32121S12_10991S12_44731S18_13421S18_18891S18_22381S18_27951S18_28701S18_29491S18_31361S18_38561S18_44091S18_46001S24_14441S24_19371S24_34201S24_39691S24_42581S32_12681S32_25091S700_16911S700_28341S10_19491S10_20161S18_10971S18_22481S18_25811S18_32321S18_46681S24_20001S24_20221S24_23001S24_29721S24_34321S24_38161S32_13741S32_22061S32_42891S32_44851S700_20471S700_24661S700_31671
2,productName,110,2110249259189178167277226236354324304193143132202262152282102361111371331431381401411391,338438523276371, 310e194r142o124a11711159113i105n86t85l71d61059u55s53C48h46c45S42637236331M29529728p28B27y27T26g26D26825A24F23m23v22-18417k17P17R15b12H11V10z9w8L8G8E7f7x5W5K4X4Y4/3U3J3:3Z3I2O2)1N1(1q1'1Q1,9999 Aaaaa Aaaaaaa39999 Aaaaa Aaaaaaaa29999 Aaaa Aaaa Aaaaaa29999 Aaaa Aaaaa A19999a Aaaaaaa Aa-Aaaaa19999 Aaaa Aaaaaaaaaaa199aa aaaaaaa aaaaaaaa19999 Aaaaaaaa Aaaa Aaaa19999 Aaaaaa 999 A19999 Aaaa Aaaaaaaa Aaaaa19999 Aaaaaa Aaaaa Aaaa19999 Aaaaaaa Aaaaaaaa19999 Aaaaaaaa-Aaaa AAA19999 Aaaa Aaaaa A Aaaaaaaaa19999 Aaaaa Aaaaaaaaa Aaaaaaa1Aaaaaaa Aaaa Aaaaaaaa A999-99919999 Aaaa Aaaaa 9999a19999 Aaaaaa Aaaaaaaa Aa Aaaaaaaaaaa1AAA: A999-99919999 Aaaaaaaaa Aaaaaa19999 Aaaaaaaaa Aaaaaaaaaaaa19999a AA Aaaaaaaaa Aaaaaaa19999 Aaaaaaaa Aaaa 999a Aaaaaaaa19999 Aaaaa Aaaaaaaa AA 99919999 AAA A999 AA19999 Aaaaa Aaaaa Aaa19999 Aaaaa Aaaaaa AA919999 Aaaaaaaa Aaaa Aaa19999 Aaaaaaaaa Aaaaaa Aaaaa1Aaaaaaa A9A ( Aaaa Aaaa)19999 Aaaaa Aaaaaaa Aaaaa1Aaaaaaaa Aaaaaaaa: AA-99A19999 Aaaaaa Aaaaaaa 9999a1Aaaaaaaa Aaaaaaaa: A999-99919999 Aaaaaaa Aaaaaaa Aaaaa Aaaaaa199aa Aaaaaaa Aaaaaaa Aaaaa Aaaaaaaa19999 Aaaaaa AAA A919999 Aaaaaaaa Aaaaaaaa Aaaaaaa1A/A 99 Aaaaaa 9/9919999 Aaaa Aaaaa AAA1Aaa Aaaaaaaaa19999 Aaaaaaa Aaaaaaa Aaa1Aaa AAA Aaaaaaaaaaaa Aaaa19999 Aaaaaa 999 Aa9 Aaaaa19999 Aaaaaa Aaaaaaaa Aaaaaaaa Aaaaaaa19999 Aaaaaaa Aaaa 999 Aaaaaaaa19999 Aaaaa AA-919999 Aaaaaaaaaa Aaaaaaaa19999a Aaaaa Aaaa Aaaaaaaaaa19999 Aaaaa AA99919999 Aaaaa Aaa19999 Aaaaa Aaaaaaaa Aaaaaaa Aaaaaaa19999 Aaaaaaaaaaa Aaaaaa1Aaa Aaaaaaaa Aaaaaaaa19999 Aaaaaaa Aaaaaaa19999 Aaaaaaa-99AA19999 Aaaa 999 Aaaaa Aaaaa AA1A-99-A Aaaaaaa1Aaaaaa A-99A AAA19999 Aaaaaa AA 99919999 Aaaaa A Aaaa A-Aaaaa19999 Aaaaa Aaaaaa19999 Aaaa Aaaaaaa19999 Aaaaaaaaa Aaaaaa A9919999 Aaaaaaa Aaaa1Aaa Aaaaa Aaaa19999 Aaaaaaa 999A Aaaaa19999 Aaaa aa Aaaaaaa Aaaaaaaaa19999 Aaaaaaaa Aaaaaaaaaaa19999 Aaaaaaaaa 999 Aaaaa Aaa aaaa Aaaaaaaaa19999 Aaaaaa Aaaaa1Aaaaaaaaaaa Aaaaaa Aaaaa19999 Aaaaaaa Aaaaa Aaaa Aaaaaaaa19999 AaaaaaA Aaaaa 99A19999'a Aaaaaaa Aaaaaaa Aaaaa Aaaaaaaaa19999 Aaaaaa Aaaaa 999 A/A19999a Aaaa aaaaa19999 Aaaaaa Aaaaaaa 999919999 Aaaaaaaa Aaaaaaa19999 Aaaaaa 999 Aaaaaaa19999 Aaaaa 999A Aaaaaaaaa19999 Aaaa A9 Aaaaa19999 AAA A 9999 A19999 Aaaaaaa Aaaaa19999 Aaaa Aaaaaa19999 Aaaaaa A9919999 Aaaaaa-Aaaaaaaa Aaaaa Aaaa Aaaa19999 Aaaa Aaaaaaa Aaaaaa19999 Aaaa Aaaaa 9A9999 Aaaaaa Aaaaa19999 Aaaaaaaaa Aaaaaaa Aaaaaa Aaaaaaaaa1Aaaa Aaaaa19999a Aaaaaaa Aaa-Aaaaa19999 Aaaaaaa 999 Aaaaaa aaa1AAA Aaaaaa1Aaaaaaa A999 Aaaa-Aaaaaaa Aaaaaa19999 Aaaaaaaa A-99 Aaaaaaaaaaaa Aaaaaaaaa19999 Aaaaaaaa-Aaaa 999A Aaaaaaa Aaaaaaaa1Aaa Aaaaaaa19999 Aaaaa Aaaaa19999 Aaaaaaa 999-A Aaaaaaaa19999 Aaaaaaaa Aaaaaaaaa19999 Aaaa Aaaa Aaa19999 Aaaaaa AAAA19999 AAA Aaaa Aaaa AAA9919999 Aaaa Aaaaa A Aaaaaaaa Aaaaa19999 Aaaa Aaaaaa Aaaaa1,1903 Ford Model A11932 Model A Ford J-Coupe11934 Ford V8 Coupe11948 Porsche 356-A Roadster11957 Vespa GS15011960 BSA Gold Star DBD3411962 City of Detroit Streetcar11970 Dodge Coronet11980s GM Manhattan Express11982 Ducati 900 Monster11982 Lamborghini Diablo11992 Porsche Cayenne Turbo Silver11999 Yamaha Speed Boat12002 Suzuki XREO12002 Yamaha YZR M11ATA: B757-3001America West Airlines B757-2001Boeing X-32A JSF1Collectable Wooden Train1Diamond T620 Semi-Skirted Tanker1Pont Yacht1The Titanic118th century schooner11904 Buick Runabout11911 Ford Town Car11928 Ford Phaeton Deluxe11932 Alfa Romeo 8C2300 Spider Sport11937 Horch 930V Limousine11937 Lincoln Berline11939 Cadillac Limousine11939 Chevrolet Deluxe Coupe11940 Ford Pickup Truck11949 Jaguar XK 12011950's Chicago Surface Lines Streetcar11957 Chevy Pickup11964 Mercedes Tour Bus11965 Aston Martin DB511969 Ford Falcon11976 Ford Gran Torino11980s Black Hawk Helicopter11982 Ducati 996 R11985 Toyota Supra11997 BMW F650 ST12001 Ferrari Enzo1HMS Bounty1P-51-D Mustang1The Mayflower1The Queen Mary118th Century Vintage Horse Carriage11900s Vintage Tri-Plane11926 Ford Fire Engine11936 Mercedes Benz 500k Roadster11940 Ford Delivery Sedan11940s Ford truck11941 Chevrolet Special Deluxe Cabriolet11948 Porsche Type 356 Roadster11952 Alpine Renault 130011956 Porsche 356A Coupe11958 Chevy Corvette Limited Edition11958 Setra Bus11968 Dodge Charger11968 Ford Mustang11969 Chevrolet Camaro Z2811971 Alpine Renault 1600s11982 Camaro Z2812002 Chevy Corvette1American Airlines: B767-3001American Airlines: MD-11S1F/A 18 Hornet 1/721The USS Constitution Ship11900s Vintage Bi-Plane11917 Grand Touring Sedan11917 Maxwell Touring Car11928 British Royal Navy Airplane11930 Buick Marquette Phaeton11936 Harley Davidson El Knucklehead11952 Citroen-15CV11957 Ford Thunderbird11962 LanciaA Delta 16V11969 Corvair Monza11969 Dodge Charger11969 Dodge Super Bee11969 Harley Davidson Ultimate Chopper11970 Plymouth Hemi Cuda11970 Triumph Spitfire11998 Chrysler Plymouth Prowler1Corsair F4U ( Bird Cage)1The Schooner Bluenose11912 Ford Model T Delivery Wagon11913 Ford Model T Speedster11928 Mercedes-Benz SSK11936 Chrysler Airflow11936 Mercedes-Benz 500K Special Roadster11938 Cadillac V-16 Presidential Limousine11954 Greyhound Scenicruiser11957 Corvette Convertible11961 Chevrolet Impala11962 Volkswagen Microbus11966 Shelby Cobra 427 S/C11970 Chevy Chevelle SS 45411972 Alfa Romeo GTA11974 Ducati 350 Mk3 Desmo11992 Ferrari 360 Spider red11993 Mazda RX-711995 Honda Civic11996 Moto Guzzi 1100i11996 Peterbilt 379 Stake Bed with Outrigger11997 BMW R 1100 S11999 Indy 500 Monte Carlo SS12003 Harley-Davidson Eagle Drag Bike1
21,10
24,9
25,9
18,9
17,8
16,7
27,7
22,6
23,6
35,4
32,4
30,4
19,3
14,3
13,2
20,2
26,2
15,2
28,2
10,2
36,1
11,1
37,1
33,1
43,1
38,1
40,1
41,1
39,1
3,38
4,38
5,23
2,7
6,3
7,1
 ,310
e,194
r,142
o,124
a,117
1,115
9,113
i,105
n,86
t,85
l,71
d,61
0,59
u,55
s,53
C,48
h,46
c,45
S,42
6,37
2,36
3,31
M,29
5,29
7,28
p,28
B,27
y,27
T,26
g,26
D,26
8,25
A,24
F,23
m,23
v,22
-,18
4,17
k,17
P,17
R,15
b,12
H,11
V,10
z,9
w,8
L,8
G,8
E,7
f,7
x,5
W,5
K,4
X,4
Y,4
/,3
U,3
J,3
:,3
Z,3
I,2
O,2
),1
N,1
(,1
q,1
',1
Q,1
9999 Aaaaa Aaaaaaa,3
9999 Aaaaa Aaaaaaaa,2
9999 Aaaa Aaaa Aaaaaa,2
9999 Aaaa Aaaaa A,1
9999a Aaaaaaa Aa-Aaaaa,1
9999 Aaaa Aaaaaaaaaaa,1
99aa aaaaaaa aaaaaaaa,1
9999 Aaaaaaaa Aaaa Aaaa,1
9999 Aaaaaa 999 A,1
9999 Aaaa Aaaaaaaa Aaaaa,1
9999 Aaaaaa Aaaaa Aaaa,1
9999 Aaaaaaa Aaaaaaaa,1
9999 Aaaaaaaa-Aaaa AAA,1
9999 Aaaa Aaaaa A Aaaaaaaaa,1
9999 Aaaaa Aaaaaaaaa Aaaaaaa,1
Aaaaaaa Aaaa Aaaaaaaa A999-999,1
9999 Aaaa Aaaaa 9999a,1
9999 Aaaaaa Aaaaaaaa Aa Aaaaaaaaaaa,1
AAA: A999-999,1
9999 Aaaaaaaaa Aaaaaa,1
9999 Aaaaaaaaa Aaaaaaaaaaaa,1
9999a AA Aaaaaaaaa Aaaaaaa,1
9999 Aaaaaaaa Aaaa 999a Aaaaaaaa,1
9999 Aaaaa Aaaaaaaa AA 999,1
9999 AAA A999 AA,1
9999 Aaaaa Aaaaa Aaa,1
9999 Aaaaa Aaaaaa AA9,1
9999 Aaaaaaaa Aaaa Aaa,1
9999 Aaaaaaaaa Aaaaaa Aaaaa,1
Aaaaaaa A9A ( Aaaa Aaaa),1
9999 Aaaaa Aaaaaaa Aaaaa,1
Aaaaaaaa Aaaaaaaa: AA-99A,1
9999 Aaaaaa Aaaaaaa 9999a,1
Aaaaaaaa Aaaaaaaa: A999-999,1
9999 Aaaaaaa Aaaaaaa Aaaaa Aaaaaa,1
99aa Aaaaaaa Aaaaaaa Aaaaa Aaaaaaaa,1
9999 Aaaaaa AAA A9,1
9999 Aaaaaaaa Aaaaaaaa Aaaaaaa,1
A/A 99 Aaaaaa 9/99,1
9999 Aaaa Aaaaa AAA,1
Aaa Aaaaaaaaa,1
9999 Aaaaaaa Aaaaaaa Aaa,1
Aaa AAA Aaaaaaaaaaaa Aaaa,1
9999 Aaaaaa 999 Aa9 Aaaaa,1
9999 Aaaaaa Aaaaaaaa Aaaaaaaa Aaaaaaa,1
9999 Aaaaaaa Aaaa 999 Aaaaaaaa,1
9999 Aaaaa AA-9,1
9999 Aaaaaaaaaa Aaaaaaaa,1
9999a Aaaaa Aaaa Aaaaaaaaaa,1
9999 Aaaaa AA999,1
9999 Aaaaa Aaa,1
9999 Aaaaa Aaaaaaaa Aaaaaaa Aaaaaaa,1
9999 Aaaaaaaaaaa Aaaaaa,1
Aaa Aaaaaaaa Aaaaaaaa,1
9999 Aaaaaaa Aaaaaaa,1
9999 Aaaaaaa-99AA,1
9999 Aaaa 999 Aaaaa Aaaaa AA,1
A-99-A Aaaaaaa,1
Aaaaaa A-99A AAA,1
9999 Aaaaaa AA 999,1
9999 Aaaaa A Aaaa A-Aaaaa,1
9999 Aaaaa Aaaaaa,1
9999 Aaaa Aaaaaaa,1
9999 Aaaaaaaaa Aaaaaa A99,1
9999 Aaaaaaa Aaaa,1
Aaa Aaaaa Aaaa,1
9999 Aaaaaaa 999A Aaaaa,1
9999 Aaaa aa Aaaaaaa Aaaaaaaaa,1
9999 Aaaaaaaa Aaaaaaaaaaa,1
9999 Aaaaaaaaa 999 Aaaaa Aaa aaaa Aaaaaaaaa,1
9999 Aaaaaa Aaaaa,1
Aaaaaaaaaaa Aaaaaa Aaaaa,1
9999 Aaaaaaa Aaaaa Aaaa Aaaaaaaa,1
9999 AaaaaaA Aaaaa 99A,1
9999'a Aaaaaaa Aaaaaaa Aaaaa Aaaaaaaaa,1
9999 Aaaaaa Aaaaa 999 A/A,1
9999a Aaaa aaaaa,1
9999 Aaaaaa Aaaaaaa 9999,1
9999 Aaaaaaaa Aaaaaaa,1
9999 Aaaaaa 999 Aaaaaaa,1
9999 Aaaaa 999A Aaaaaaaaa,1
9999 Aaaa A9 Aaaaa,1
9999 AAA A 9999 A,1
9999 Aaaaaaa Aaaaa,1
9999 Aaaa Aaaaaa,1
9999 Aaaaaa A99,1
9999 Aaaaaa-Aaaaaaaa Aaaaa Aaaa Aaaa,1
9999 Aaaa Aaaaaaa Aaaaaa,1
9999 Aaaa Aaaaa 9A9999 Aaaaaa Aaaaa,1
9999 Aaaaaaaaa Aaaaaaa Aaaaaa Aaaaaaaaa,1
Aaaa Aaaaa,1
9999a Aaaaaaa Aaa-Aaaaa,1
9999 Aaaaaaa 999 Aaaaaa aaa,1
AAA Aaaaaa,1
Aaaaaaa A999 Aaaa-Aaaaaaa Aaaaaa,1
9999 Aaaaaaaa A-99 Aaaaaaaaaaaa Aaaaaaaaa,1
9999 Aaaaaaaa-Aaaa 999A Aaaaaaa Aaaaaaaa,1
Aaa Aaaaaaa,1
9999 Aaaaa Aaaaa,1
9999 Aaaaaaa 999-A Aaaaaaaa,1
9999 Aaaaaaaa Aaaaaaaaa,1
9999 Aaaa Aaaa Aaa,1
9999 Aaaaaa AAAA,1
9999 AAA Aaaa Aaaa AAA99,1
9999 Aaaa Aaaaa A Aaaaaaaa Aaaaa,1
9999 Aaaa Aaaaaa Aaaaa,1
1903 Ford Model A,1
1932 Model A Ford J-Coupe,1
1934 Ford V8 Coupe,1
1948 Porsche 356-A Roadster,1
1957 Vespa GS150,1
1960 BSA Gold Star DBD34,1
1962 City of Detroit Streetcar,1
1970 Dodge Coronet,1
1980s GM Manhattan Express,1
1982 Ducati 900 Monster,1
1982 Lamborghini Diablo,1
1992 Porsche Cayenne Turbo Silver,1
1999 Yamaha Speed Boat,1
2002 Suzuki XREO,1
2002 Yamaha YZR M1,1
ATA: B757-300,1
America West Airlines B757-200,1
Boeing X-32A JSF,1
Collectable Wooden Train,1
Diamond T620 Semi-Skirted Tanker,1
Pont Yacht,1
The Titanic,1
18th century schooner,1
1904 Buick Runabout,1
1911 Ford Town Car,1
1928 Ford Phaeton Deluxe,1
1932 Alfa Romeo 8C2300 Spider Sport,1
1937 Horch 930V Limousine,1
1937 Lincoln Berline,1
1939 Cadillac Limousine,1
1939 Chevrolet Deluxe Coupe,1
1940 Ford Pickup Truck,1
1949 Jaguar XK 120,1
1950's Chicago Surface Lines Streetcar,1
1957 Chevy Pickup,1
1964 Mercedes Tour Bus,1
1965 Aston Martin DB5,1
1969 Ford Falcon,1
1976 Ford Gran Torino,1
1980s Black Hawk Helicopter,1
1982 Ducati 996 R,1
1985 Toyota Supra,1
1997 BMW F650 ST,1
2001 Ferrari Enzo,1
HMS Bounty,1
P-51-D Mustang,1
The Mayflower,1
The Queen Mary,1
18th Century Vintage Horse Carriage,1
1900s Vintage Tri-Plane,1
1926 Ford Fire Engine,1
1936 Mercedes Benz 500k Roadster,1
1940 Ford Delivery Sedan,1
1940s Ford truck,1
1941 Chevrolet Special Deluxe Cabriolet,1
1948 Porsche Type 356 Roadster,1
1952 Alpine Renault 1300,1
1956 Porsche 356A Coupe,1
1958 Chevy Corvette Limited Edition,1
1958 Setra Bus,1
1968 Dodge Charger,1
1968 Ford Mustang,1
1969 Chevrolet Camaro Z28,1
1971 Alpine Renault 1600s,1
1982 Camaro Z28,1
2002 Chevy Corvette,1
American Airlines: B767-300,1
American Airlines: MD-11S,1
F/A 18 Hornet 1/72,1
The USS Constitution Ship,1
1900s Vintage Bi-Plane,1
1917 Grand Touring Sedan,1
1917 Maxwell Touring Car,1
1928 British Royal Navy Airplane,1
1930 Buick Marquette Phaeton,1
1936 Harley Davidson El Knucklehead,1
1952 Citroen-15CV,1
1957 Ford Thunderbird,1
1962 LanciaA Delta 16V,1
1969 Corvair Monza,1
1969 Dodge Charger,1
1969 Dodge Super Bee,1
1969 Harley Davidson Ultimate Chopper,1
1970 Plymouth Hemi Cuda,1
1970 Triumph Spitfire,1
1998 Chrysler Plymouth Prowler,1
Corsair F4U ( Bird Cage),1
The Schooner Bluenose,1
1912 Ford Model T Delivery Wagon,1
1913 Ford Model T Speedster,1
1928 Mercedes-Benz SSK,1
1936 Chrysler Airflow,1
1936 Mercedes-Benz 500K Special Roadster,1
1938 Cadillac V-16 Presidential Limousine,1
1954 Greyhound Scenicruiser,1
1957 Corvette Convertible,1
1961 Chevrolet Impala,1
1962 Volkswagen Microbus,1
1966 Shelby Cobra 427 S/C,1
1970 Chevy Chevelle SS 454,1
1972 Alfa Romeo GTA,1
1974 Ducati 350 Mk3 Desmo,1
1992 Ferrari 360 Spider red,1
1993 Mazda RX-7,1
1995 Honda Civic,1
1996 Moto Guzzi 1100i,1
1996 Peterbilt 379 Stake Bed with Outrigger,1
1997 BMW R 1100 S,1
1999 Indy 500 Monte Carlo SS,1
2003 Harley-Davidson Eagle Drag Bike,1
3,productLine,7,12626151113161159,262137311,s208a150C100r89 84c75i74l63e60n50t37o26V24g24u22T14M13y13P12d11k11B11S9p9h9,Aaaaaaa Aaaa62Aaaaaa15Aaaaaaaaaaa13Aaaaaa aaa Aaaaa11Aaaaa9,Classic Cars38Vintage Cars24Motorcycles13Planes12Trucks and Buses11Ships9Trains3
12,62
6,15
11,13
16,11
5,9
2,62
1,37
3,11
s,208
a,150
C,100
r,89
 ,84
c,75
i,74
l,63
e,60
n,50
t,37
o,26
V,24
g,24
u,22
T,14
M,13
y,13
P,12
d,11
k,11
B,11
S,9
p,9
h,9
Aaaaaaa Aaaa,62
Aaaaaa,15
Aaaaaaaaaaa,13
Aaaaaa aaa Aaaaa,11
Aaaaa,9
Classic Cars,38
Vintage Cars,24
Motorcycles,13
Planes,12
Trucks and Buses,11
Ships,9
Trains,3
4,productScale,8,1110149,1110,021062063174.1107110899588176448916210,9.9999999991019.999,0.054166667420.058333333270.527777778100.0590.06388888980.04861111160.09166666740.0763888894
11,101
4,9
1,110
0,210
6,206
3,174
.,110
7,110
8,99
5,88
1,76
4,48
9,16
2,10
9.999999999,101
9.99,9
0.054166667,42
0.058333333,27
0.527777778,10
0.05,9
0.063888889,8
0.048611111,6
0.091666667,4
0.076388889,4
5,productVendor,13,2319241820171916139218158258177,366426218, 228s201i196e186t175a154o129l114r101n85c84C74D57d56M52u41g35A33S31y26x26G25618b18L17w9E9h9H9W8m8U8P8R7,Aaaaaaa Aaaaa Aaaaaaaaa10Aaaaa Aaaa Aaa Aaaaaaaa9Aaaaaaaa AaaAaaa Aaaaaaa9Aaaaa Aaaaaaa9Aaaaaaa Aaaaaaaaaaaa9Aaaaaaa 99 Aaaa Aaaaaaaa9Aaaaa Aaaaaaa Aaaaaaaaaaa8Aaaaaa Aaa Aaaaaaaaa8Aaaaaaa Aaaaaa Aaaaaa8Aaaaaa A Aaa Aaaaaa8Aaa Aaa Aaaaaaa8Aaaaaa Aaaa Aaaaaaa8Aaa Aaaaa Aaaaaaa7,Classic Metal Creations10Motor City Art Classics9Gearbox Collectibles9Highway 66 Mini Classics9Carousel DieCast Legends9Exoto Designs9Unimax Art Galleries8Min Lin Diecast8Studio M Art Models8Welly Diecast Productions8Autoart Studio Design8Second Gear Diecast8Red Start Diecast7
23,19
24,18
20,17
19,16
13,9
21,8
15,8
25,8
17,7
3,66
4,26
2,18
 ,228
s,201
i,196
e,186
t,175
a,154
o,129
l,114
r,101
n,85
c,84
C,74
D,57
d,56
M,52
u,41
g,35
A,33
S,31
y,26
x,26
G,25
6,18
b,18
L,17
w,9
E,9
h,9
H,9
W,8
m,8
U,8
P,8
R,7
Aaaaaaa Aaaaa Aaaaaaaaa,10
Aaaaa Aaaa Aaa Aaaaaaaa,9
Aaaaaaaa AaaAaaa Aaaaaaa,9
Aaaaa Aaaaaaa,9
Aaaaaaa Aaaaaaaaaaaa,9
Aaaaaaa 99 Aaaa Aaaaaaaa,9
Aaaaa Aaaaaaa Aaaaaaaaaaa,8
Aaaaaa Aaa Aaaaaaaaa,8
Aaaaaaa Aaaaaa Aaaaaa,8
Aaaaaa A Aaa Aaaaaa,8
Aaa Aaa Aaaaaaa,8
Aaaaaa Aaaa Aaaaaaa,8
Aaa Aaaaa Aaaaaaa,7
Classic Metal Creations,10
Motor City Art Classics,9
Gearbox Collectibles,9
Highway 66 Mini Classics,9
Carousel DieCast Legends,9
Exoto Designs,9
Unimax Art Galleries,8
Min Lin Diecast,8
Studio M Art Models,8
Welly Diecast Productions,8
Autoart Studio Design,8
Second Gear Diecast,8
Red Start Diecast,7
